"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C03974V04732","Reason for Vacancy","C04104V04868","County and City","UNIT","VALUE"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","50"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","182"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","99"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","263"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","179"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","133"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","132"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","386"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","110","Rental Property","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","113"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","IE0","State","Number","3582"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","34"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","200"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","26"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","27"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","14"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","54"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","83"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-148d-13a3-e055-000000000001","Laois","Number","64"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1490-13a3-e055-000000000001","Longford","Number","69"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1491-13a3-e055-000000000001","Louth","Number","92"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1494-13a3-e055-000000000001","Meath","Number","56"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","70"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","74"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","107"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","55"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","148"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","365"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","274"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","178"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","197"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","94"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","22"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","271"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","80"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","269"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","168"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","126"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","116"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","188"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","120","Renovation","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","61"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","IE0","State","Number","512"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","20"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","5"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","14"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-148d-13a3-e055-000000000001","Laois","Number","16"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1490-13a3-e055-000000000001","Longford","Number","12"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1491-13a3-e055-000000000001","Louth","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1494-13a3-e055-000000000001","Meath","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","10"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","17"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","16"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","18"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","54"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","45"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","26"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","22"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","6"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","6"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","47"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","6"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","39"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","18"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","16"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","29"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","130","With Relatives","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","IE0","State","Number","4341"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","31"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","66"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","17"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","58"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","67"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-148d-13a3-e055-000000000001","Laois","Number","77"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1490-13a3-e055-000000000001","Longford","Number","96"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1491-13a3-e055-000000000001","Louth","Number","67"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1494-13a3-e055-000000000001","Meath","Number","61"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","89"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","88"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","84"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","35"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","162"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","354"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","321"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","208"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","173"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","87"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","11"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","472"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","117"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","547"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","244"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","131"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","166"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","387"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","140","Deceased","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","104"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","IE0","State","Number","411"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","2"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","36"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","10"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-148d-13a3-e055-000000000001","Laois","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1490-13a3-e055-000000000001","Longford","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1491-13a3-e055-000000000001","Louth","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1494-13a3-e055-000000000001","Meath","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","10"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","5"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","12"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","16"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","51"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","28"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","16"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","25"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","8"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","3"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","28"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","30"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","10"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","6"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","19"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","150","Nursing Home / Hospital","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","9"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","IE0","State","Number","1554"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number","49"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","19"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","13"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","29"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","30"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-148d-13a3-e055-000000000001","Laois","Number","26"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1490-13a3-e055-000000000001","Longford","Number","46"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1491-13a3-e055-000000000001","Louth","Number","31"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1494-13a3-e055-000000000001","Meath","Number","40"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1496-13a3-e055-000000000001","Offaly","Number","29"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-149b-13a3-e055-000000000001","Westmeath","Number","34"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-149c-13a3-e055-000000000001","Wexford","Number","49"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-149e-13a3-e055-000000000001","Wicklow","Number","12"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a2-13a3-e055-000000000001","Clare","Number","30"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","Number","160"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a6-13a3-e055-000000000001","Kerry","Number","84"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","Number","60"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1499-13a3-e055-000000000001","Tipperary","Number","102"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","Number","40"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1435-13a3-e055-000000000001","Galway City","Number","12"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a5-13a3-e055-000000000001","Galway County","Number","75"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-148e-13a3-e055-000000000001","Leitrim","Number","46"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1493-13a3-e055-000000000001","Mayo","Number","161"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1497-13a3-e055-000000000001","Roscommon","Number","79"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1498-13a3-e055-000000000001","Sligo","Number","64"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-149d-13a3-e055-000000000001","Cavan","Number","71"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-14a4-13a3-e055-000000000001","Donegal","Number","123"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","170","For Sale","2ae19629-1495-13a3-e055-000000000001","Monaghan","Number","20"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","IE0","State","Number","3930"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1492-13a3-e055-000000000001","Carlow","Number","38"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1433-13a3-e055-000000000001","Dublin City","Number",""
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","Number","2"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a0-13a3-e055-000000000001","Fingal","Number","7"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a1-13a3-e055-000000000001","South Dublin","Number","4"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a7-13a3-e055-000000000001","Kildare","Number","27"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","Number","70"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-148d-13a3-e055-000000000001","Laois","Number","57"
"F2035C02","Vacant Houses/Apartments in 2011, 2016 and  2022","2022","2022","180","Farmhouse","2ae19629-1490-13a3-e055-000000000001","Longford","Number","123"
